player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,targets,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Ashley Lelie,DEN,WR,23.0,16,10,0,0,0,0,0,8,43,5.38,0,81.0,37,628,16.97,2,0,0,2,0.0,0.0,79.0,116.1,119.1,97.6,0.0,52.0,0.0
Keyshawn Johnson,TAM,WR,31.0,10,10,0,0,0,0,0,0,0,0.0,0,74.0,45,600,13.33,3,0,0,3,0.0,0.0,78.0,123.0,126.0,100.5,0.0,53.0,0.0
Dez White,CHI,WR,24.0,15,11,0,0,0,0,0,2,13,6.5,0,107.0,49,583,11.9,3,0,0,3,0.0,0.0,78.0,126.6,129.6,102.1,0.0,54.0,0.0
Curtis Conway,NYJ,WR,32.0,16,15,0,0,0,0,0,0,0,0.0,0,102.0,46,640,13.91,2,0,0,2,0.0,0.0,76.0,122.0,125.0,99.0,0.0,55.0,0.0
Dante Hall,KAN,WR,25.0,16,2,0,0,0,0,0,16,73,4.56,0,60.0,40,423,10.58,1,3,2,5,0.0,0.0,76.0,115.6,120.6,95.6,0.0,57.0,0.0
Darnerien McCants,WAS,WR,27.0,15,1,0,0,0,0,0,0,0,0.0,0,55.0,27,360,13.33,6,0,0,6,2.0,0.0,76.0,103.0,106.0,89.5,0.0,56.0,0.0
Drew Bennett,TEN,WR,25.0,12,8,1,1,14,0,0,0,0,0.0,0,54.0,32,504,15.75,4,0,0,4,0.0,0.0,75.0,107.0,110.0,91.0,0.0,59.0,0.0
Robert Ferguson,GNB,WR,24.0,15,12,0,0,0,0,0,1,-8,-8.0,0,60.0,38,520,13.68,4,0,0,4,0.0,0.0,75.0,113.2,116.2,94.2,0.0,58.0,0.0
AzZahir Hakim,DET,WR,26.0,14,12,1,1,21,0,0,3,51,17.0,0,108.0,49,449,9.16,4,2,1,4,1.0,0.0,75.0,123.8,127.8,99.3,0.0,60.0,0.0
Troy Brown,NWE,WR,32.0,12,10,0,0,0,0,0,6,27,4.5,0,60.0,40,472,11.8,4,2,0,4,0.0,0.0,74.0,113.9,116.9,93.9,0.0,61.0,0.0
Corey Dillon,CIN,RB,29.0,13,11,0,0,0,0,0,138,541,3.92,2,18.0,11,71,6.45,0,0,0,2,0.0,0.0,73.0,84.2,87.2,78.7,0.0,43.0,0.0
Josh Reed,BUF,WR,23.0,16,16,0,0,0,0,0,3,38,12.67,0,104.0,58,588,10.14,2,1,1,2,0.0,0.0,73.0,130.6,134.6,101.6,0.0,62.0,0.0
Tim Couch,CLE,QB,26.0,10,8,120,203,1319,7,6,11,39,3.55,1,1.0,1,-3,-3.0,0,6,3,1,0.0,0.0,72.0,73.4,85.4,78.9,0.0,33.0,0.0
Corey Bradford,HOU,WR,28.0,16,6,0,0,0,0,0,0,0,0.0,0,62.0,24,460,19.17,4,0,0,4,0.0,0.0,70.0,94.0,97.0,82.0,0.0,63.0,0.0
DeShaun Foster,CAR,RB,23.0,14,2,0,0,0,0,0,113,429,3.8,0,35.0,26,207,7.96,2,3,3,2,0.0,0.0,70.0,95.6,104.6,82.6,0.0,44.0,0.0
Tim Brown,OAK,WR,37.0,16,15,0,0,0,0,0,0,0,0.0,0,94.0,52,567,10.9,2,0,0,2,0.0,0.0,69.0,120.7,123.7,94.7,0.0,65.0,0.0
Rich Gannon,OAK,QB,38.0,7,7,125,225,1274,6,4,6,18,3.0,0,0.0,0,0,0.0,0,2,0,0,0.0,0.0,69.0,68.8,75.8,72.8,0.0,35.0,0.0
Josh McCown,ARI,QB,24.0,8,3,95,166,1018,5,6,28,158,5.64,1,0.0,0,0,0.0,0,10,1,1,0.0,0.0,69.0,68.5,81.5,74.5,0.0,36.0,0.0
Quincy Morgan,CLE,WR,26.0,16,15,0,0,0,0,0,3,-4,-1.33,0,79.0,38,516,13.58,3,0,0,3,0.0,0.0,69.0,107.2,110.2,88.2,0.0,64.0,0.0
Anthony Wright,BAL,QB,27.0,7,7,94,178,1199,9,8,28,73,2.61,0,0.0,0,0,0.0,0,9,3,0,0.0,0.0,69.0,69.3,83.3,77.3,0.0,34.0,0.0
Todd Pinkston,PHI,WR,26.0,16,15,0,0,0,0,0,1,-11,-11.0,0,86.0,36,575,15.97,2,1,0,2,0.0,0.0,68.0,104.4,107.4,86.4,0.0,66.0,0.0
Antonio Bryant,DAL,WR,22.0,16,5,0,0,0,0,0,2,0,0.0,0,83.0,39,550,14.1,2,0,0,2,0.0,0.0,67.0,106.0,109.0,86.5,0.0,67.0,0.0
Freddie Mitchell,PHI,WR,25.0,16,6,1,1,25,1,0,0,0,0.0,0,59.0,35,498,14.23,2,0,0,2,0.0,0.0,67.0,101.8,104.8,84.3,0.0,69.0,0.0
James Thrash,PHI,WR,28.0,16,16,0,0,0,0,0,5,52,10.4,0,92.0,49,558,11.39,1,0,0,1,0.0,0.0,67.0,116.0,119.0,91.5,0.0,68.0,0.0
Jamel White,CLE,RB,26.0,16,3,0,0,0,0,0,70,266,3.8,1,69.0,46,303,6.59,1,1,1,2,0.0,0.0,67.0,112.9,119.9,89.9,0.0,45.0,0.0
Troy Edwards,JAX,WR,26.0,13,11,0,0,0,0,0,3,-9,-3.0,0,62.0,35,487,13.91,3,0,0,3,0.0,0.0,66.0,100.8,103.8,83.3,0.0,71.0,0.0
Dane Looker,STL,WR,27.0,16,2,1,1,11,0,0,0,0,0.0,0,75.0,47,495,10.53,3,1,1,3,0.0,0.0,66.0,112.9,116.9,89.4,0.0,70.0,0.0
Kyle Boller,BAL,QB,22.0,11,9,116,224,1260,7,9,30,62,2.07,0,1.0,0,0,0.0,0,9,5,0,0.0,4.0,65.0,64.6,81.6,73.6,0.0,37.0,0.0
Donte Stallworth,NOR,WR,23.0,11,3,0,0,0,0,0,1,3,3.0,0,55.0,25,485,19.4,3,3,1,3,0.0,0.0,65.0,89.8,93.8,77.3,0.0,72.0,0.0
Jeremy Shockey,NYG,TE,23.0,9,9,0,0,0,0,0,0,0,0.0,0,70.0,48,535,11.15,2,1,1,2,0.0,0.0,64.0,111.5,115.5,87.5,0.0,12.0,0.0
Troy Walters,IND,WR,27.0,15,4,0,0,0,0,0,1,6,6.0,0,52.0,36,456,12.67,3,0,0,3,0.0,0.0,64.0,100.2,103.2,82.2,0.0,73.0,0.0
William Green,CLE,RB,24.0,7,7,0,0,0,0,0,142,559,3.94,1,14.0,10,50,5.0,0,5,2,1,0.0,0.0,63.0,72.9,77.9,67.9,0.0,46.0,0.0
Rick Mirer,OAK,QB,33.0,9,8,116,221,1267,3,5,20,83,4.15,1,0.0,0,0,0.0,0,4,2,1,0.0,0.0,63.0,63.0,73.0,68.0,0.0,38.0,0.0
Ricky Proehl,CAR,WR,35.0,16,2,0,0,0,0,0,0,0,0.0,0,52.0,27,389,14.41,4,0,0,4,0.0,0.0,63.0,89.9,92.9,76.4,0.0,74.0,0.0
Michael Vick,ATL,QB,23.0,5,4,50,100,585,4,3,40,255,6.38,1,0.0,0,0,0.0,0,4,1,1,0.0,0.0,63.0,62.9,72.9,65.9,0.0,39.0,0.0
Anthony Becht,NYJ,TE,26.0,16,16,0,0,0,0,0,0,0,0.0,0,58.0,40,356,8.9,4,1,0,4,1.0,0.0,62.0,101.6,104.6,81.6,0.0,14.0,0.0
Michael Bennett,MIN,RB,25.0,8,7,0,0,0,0,0,90,447,4.97,1,14.0,12,132,11.0,0,2,1,1,0.0,0.0,62.0,73.9,80.9,67.9,0.0,47.0,0.0
James Jackson,CLE,RB,27.0,12,6,0,0,0,0,0,102,382,3.75,3,18.0,14,114,8.14,0,3,3,3,0.0,0.0,62.0,75.6,84.6,68.6,0.0,48.0,0.0
Erron Kinney,TEN,TE,26.0,16,16,0,0,0,0,0,0,0,0.0,0,58.0,41,381,9.29,3,1,0,4,0.0,0.0,62.0,103.1,106.1,82.6,0.0,13.0,0.0
Mike Anderson,DEN,RB,30.0,12,5,0,0,0,0,0,70,257,3.67,3,15.0,12,53,4.42,2,2,0,5,0.0,0.0,61.0,73.0,76.0,67.0,0.0,49.0,0.0
Zack Crockett,OAK,FB,31.0,16,7,0,0,0,0,0,48,145,3.02,7,12.0,7,53,7.57,0,1,1,7,0.0,0.0,60.0,66.8,70.8,63.3,0.0,50.0,0.0
Tony Fisher,GNB,RB,24.0,15,0,0,0,0,0,0,40,200,5.0,1,25.0,21,206,9.81,2,0,0,3,0.0,0.0,59.0,79.6,85.6,69.1,0.0,51.0,0.0
Antwaan Randle El,PIT,WR,24.0,16,1,3,4,6,0,0,15,75,5.0,0,56.0,37,364,9.84,1,5,2,3,0.0,0.0,58.0,95.1,100.1,76.6,0.0,75.0,0.0
Tim Rattay,SFO,QB,26.0,11,3,73,118,856,7,2,8,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,58.0,58.2,63.2,60.2,0.0,40.0,0.0
Olandis Gary,DET,RB,28.0,13,1,0,0,0,0,0,113,384,3.4,2,22.0,13,69,5.31,0,1,0,2,0.0,0.0,57.0,70.3,73.3,63.8,0.0,52.0,0.0
Charles Lee,TAM,WR,26.0,8,5,0,0,0,0,0,2,14,7.0,0,46.0,33,432,13.09,2,0,0,2,0.0,0.0,57.0,89.6,92.6,73.1,0.0,77.0,0.0
Cedrick Wilson,SFO,WR,25.0,16,4,1,1,6,0,0,1,-4,-4.0,0,63.0,35,396,11.31,2,1,0,3,0.0,0.0,57.0,92.4,95.4,74.9,0.0,76.0,0.0
Nate Burleson,MIN,WR,22.0,16,9,0,0,0,0,0,0,0,0.0,0,57.0,29,455,15.69,2,1,1,2,0.0,0.0,56.0,84.5,88.5,70.0,0.0,79.0,0.0
Tyrone Calico,TEN,WR,23.0,14,2,0,0,0,0,0,1,5,5.0,0,43.0,18,297,16.5,4,0,0,4,1.0,0.0,56.0,74.2,77.2,65.2,0.0,78.0,0.0
Najeh Davenport,GNB,RB,24.0,15,0,0,0,0,0,0,77,420,5.45,2,10.0,6,38,6.33,0,4,1,2,0.0,0.0,56.0,61.8,65.8,58.8,0.0,53.0,0.0
Arlen Harris,STL,RB,23.0,16,2,0,0,0,0,0,85,255,3.0,4,19.0,15,102,6.8,0,3,2,4,0.0,0.0,56.0,70.7,78.7,63.2,0.0,54.0,0.0
Mikhael Ricks,DET,TE,29.0,16,6,0,0,0,0,0,0,0,0.0,0,61.0,37,434,11.73,2,0,0,2,0.0,0.0,55.0,92.4,95.4,73.9,0.0,15.0,0.0
Ladell Betts,WAS,RB,24.0,9,1,0,0,0,0,0,77,255,3.31,2,23.0,15,167,11.13,0,0,0,2,0.0,0.0,54.0,69.2,75.2,61.7,0.0,55.0,0.0
Jabar Gaffney,HOU,WR,23.0,16,11,0,1,0,0,0,1,13,13.0,0,57.0,34,402,11.82,2,0,0,2,0.0,0.0,54.0,87.5,90.5,70.5,0.0,82.0,0.0
James McKnight,MIA,WR,31.0,15,1,0,0,0,0,0,2,75,37.5,1,43.0,23,285,12.39,2,1,0,3,0.0,0.0,54.0,77.0,80.0,65.5,0.0,81.0,0.0
Billy Miller,HOU,TE,26.0,16,6,0,0,0,0,0,0,0,0.0,0,65.0,40,355,8.88,3,0,0,3,0.0,0.0,54.0,93.5,96.5,73.5,0.0,16.0,0.0
Kelley Washington,CIN,WR,24.0,16,3,0,0,0,0,0,1,5,5.0,0,47.0,22,299,13.59,4,0,0,4,0.0,0.0,54.0,76.4,79.4,65.4,0.0,80.0,0.0
Gus Frerotte,MIN,QB,32.0,16,2,38,65,690,7,2,12,-2,-0.17,0,0.0,0,0,0.0,0,2,0,0,0.0,1.0,53.0,53.4,58.4,55.4,0.0,41.0,0.0
LaMont Jordan,NYJ,RB,25.0,16,0,0,0,0,0,0,46,190,4.13,4,13.0,11,101,9.18,0,0,0,4,0.0,0.0,53.0,64.1,70.1,58.6,0.0,56.0,0.0
Bubba Franks,GNB,TE,25.0,16,15,0,0,0,0,0,0,0,0.0,0,44.0,30,241,8.03,4,0,0,4,2.0,0.0,52.0,82.1,85.1,67.1,0.0,17.0,0.0
Bill Schroeder,DET,WR,32.0,16,13,0,1,0,0,0,0,0,0.0,0,80.0,36,397,11.03,2,0,0,2,0.0,0.0,52.0,87.7,90.7,69.7,0.0,83.0,0.0
Desmond Clark,CHI,TE,26.0,15,15,0,0,0,0,0,0,0,0.0,0,71.0,44,433,9.84,2,2,2,2,0.0,0.0,51.0,95.3,100.3,73.3,0.0,18.0,0.0
Chester Taylor,BAL,RB,24.0,16,1,0,0,0,0,0,63,276,4.38,2,27.0,20,132,6.6,0,3,1,2,0.0,0.0,51.0,70.8,77.8,60.8,0.0,58.0,0.0
LaBrandon Toefield,JAX,RB,23.0,16,0,1,2,32,0,0,53,212,4.0,2,16.0,14,105,7.5,1,0,0,3,0.0,0.0,51.0,65.0,71.0,58.0,0.0,57.0,0.0
Chad Morton,WAS,RB,26.0,15,2,0,0,0,0,0,48,216,4.5,0,26.0,15,187,12.47,1,1,1,2,0.0,0.0,50.0,65.3,72.3,57.8,0.0,59.0,0.0
Jerald Sowell,NYJ,FB,29.0,16,16,0,0,0,0,0,1,2,2.0,0,60.0,47,436,9.28,1,0,0,1,0.0,0.0,50.0,96.8,99.8,73.3,0.0,60.0,0.0
Jed Weaver,SFO,TE,27.0,16,15,0,0,0,0,0,0,0,0.0,0,53.0,35,437,12.49,1,1,0,1,0.0,0.0,50.0,84.7,87.7,67.2,0.0,19.0,0.0
Brian Finneran,ATL,WR,27.0,12,10,0,0,0,0,0,0,0,0.0,0,54.0,26,368,14.15,2,0,0,2,0.0,0.0,49.0,74.8,77.8,61.8,0.0,84.0,0.0
Antonio Gates,SDG,TE,23.0,15,11,0,0,0,0,0,0,0,0.0,0,42.0,24,389,16.21,2,1,1,2,0.0,0.0,49.0,72.9,76.9,60.9,0.0,20.0,0.0
Stacey Mack,HOU,RB,28.0,8,5,0,1,0,0,1,93,253,2.72,4,12.0,9,55,6.11,0,2,2,4,0.0,0.0,49.0,57.8,63.8,54.3,0.0,61.0,0.0
Aveion Cason,DAL,RB,24.0,10,0,1,1,37,0,0,40,220,5.5,2,20.0,17,142,8.35,0,2,1,2,0.0,0.0,48.0,64.7,71.7,56.2,0.0,63.0,0.0
Bryant Johnson,ARI,WR,22.0,15,8,0,0,0,0,0,0,0,0.0,0,77.0,35,438,12.51,1,1,1,1,0.0,0.0,48.0,82.8,86.8,65.3,0.0,85.0,0.0
Emmitt Smith,ARI,RB,34.0,10,5,0,0,0,0,0,90,256,2.84,2,19.0,14,107,7.64,0,2,0,2,0.0,0.0,48.0,62.3,68.3,55.3,0.0,62.0,0.0
Scotty Anderson,DET,WR,24.0,9,0,0,0,0,0,0,0,0,0.0,0,31.0,17,325,19.12,2,0,0,2,1.0,0.0,47.0,63.5,66.5,55.0,0.0,86.0,0.0
Derrick Blaylock,KAN,RB,24.0,16,0,0,0,0,0,0,22,112,5.09,2,22.0,15,181,12.07,1,1,0,3,0.0,0.0,47.0,62.3,68.3,54.8,0.0,64.0,0.0
Tim Hasselbeck,WAS,QB,25.0,7,5,95,177,1012,5,7,15,41,2.73,0,1.0,0,0,0.0,0,3,2,0,0.0,0.0,47.0,46.6,58.6,53.6,0.0,42.0,0.0
Chris Chandler,CHI,QB,38.0,8,6,107,192,1050,3,7,14,35,2.5,0,0.0,0,0,0.0,0,4,0,0,1.0,0.0,46.0,45.5,55.5,52.5,0.0,43.0,0.0
Eric Parker,SDG,WR,24.0,8,4,0,0,0,0,0,3,21,7.0,0,31.0,18,244,13.56,3,1,0,3,0.0,0.0,45.0,62.5,65.5,53.5,0.0,87.0,0.0
Matt Schobel,CIN,TE,25.0,15,1,0,0,0,0,0,0,0,0.0,0,30.0,24,332,13.83,2,2,0,2,0.0,0.0,45.0,69.2,72.2,57.2,0.0,21.0,0.0
Ricky Williams,IND,RB,25.0,13,4,0,0,0,0,0,48,155,3.23,2,29.0,22,157,7.14,1,2,2,3,0.0,0.0,45.0,67.2,75.2,56.2,0.0,65.0,0.0
Tony Banks,HOU,QB,30.0,7,3,61,102,693,5,3,6,27,4.5,0,0.0,0,0,0.0,0,1,0,0,0.0,0.0,44.0,44.4,50.4,47.4,0.0,44.0,0.0
Justin Gage,CHI,WR,22.0,10,3,0,0,0,0,0,0,0,0.0,0,35.0,17,338,19.88,2,1,1,2,0.0,0.0,44.0,60.8,64.8,52.3,0.0,89.0,0.0
Robert Holcombe,TEN,FB,28.0,15,0,0,0,0,0,0,63,201,3.19,1,25.0,19,121,6.37,1,2,1,2,1.0,0.0,44.0,63.2,70.2,53.7,0.0,66.0,0.0
Charles Rogers,DET,WR,22.0,5,5,0,0,0,0,0,2,17,8.5,0,52.0,22,243,11.05,3,0,0,3,0.0,0.0,44.0,66.0,69.0,55.0,0.0,88.0,0.0
Mike Cloud,NWE,RB,28.0,5,1,0,0,0,0,0,27,118,4.37,5,2.0,1,8,8.0,0,0,0,5,0.0,0.0,43.0,43.6,46.6,43.1,0.0,68.0,0.0
Mack Strong,SEA,FB,32.0,16,9,0,0,0,0,0,37,174,4.7,1,33.0,29,216,7.45,0,1,1,1,0.0,0.0,43.0,72.0,79.0,57.5,0.0,67.0,0.0
David Terrell,CHI,WR,24.0,16,7,0,0,0,0,0,1,4,4.0,0,84.0,43,361,8.4,1,1,0,1,0.0,0.0,43.0,85.5,88.5,64.0,0.0,90.0,0.0
Lamar Gordon,STL,RB,23.0,10,4,0,0,0,0,0,71,298,4.2,1,13.0,8,59,7.38,0,1,0,1,0.0,0.0,42.0,49.7,52.7,45.7,0.0,69.0,0.0
Dorsey Levens,NYG,RB,33.0,11,0,0,0,0,0,0,68,197,2.9,3,7.0,5,39,7.8,0,0,0,3,0.0,0.0,42.0,46.6,49.6,44.1,0.0,70.0,0.0
Ernie Conwell,NOR,TE,31.0,10,10,0,0,0,0,0,0,0,0.0,0,44.0,26,290,11.15,2,1,0,2,0.0,0.0,41.0,67.0,70.0,54.0,0.0,22.0,0.0
Christian Fauria,NWE,TE,32.0,16,12,0,0,0,0,0,0,0,0.0,0,45.0,28,285,10.18,2,0,0,2,0.0,0.0,41.0,68.5,71.5,54.5,0.0,24.0,0.0
Justin Griffith,ATL,FB,23.0,16,11,0,0,0,0,0,38,168,4.42,0,34.0,21,122,5.81,2,0,0,2,0.0,0.0,41.0,62.0,68.0,51.5,0.0,71.0,0.0
Jerry Porter,OAK,WR,25.0,10,1,0,0,0,0,0,1,10,10.0,0,57.0,28,361,12.89,1,1,1,1,0.0,0.0,41.0,69.1,73.1,55.1,0.0,91.0,0.0
Jason Witten,DAL,TE,21.0,15,7,0,0,0,0,0,0,0,0.0,0,54.0,35,347,9.91,1,0,0,1,0.0,0.0,41.0,75.7,78.7,58.2,0.0,23.0,0.0
Mark Campbell,BUF,TE,28.0,16,11,0,0,0,0,0,0,0,0.0,0,50.0,34,339,9.97,1,0,0,1,0.0,0.0,40.0,73.9,76.9,56.9,0.0,26.0,0.0
Dallas Clark,IND,TE,24.0,10,10,0,0,0,0,0,0,0,0.0,0,42.0,29,340,11.72,1,0,0,1,0.0,0.0,40.0,69.0,72.0,54.5,0.0,25.0,0.0
Kassim Osgood,SDG,WR,23.0,16,2,0,0,0,0,0,0,0,0.0,0,33.0,13,278,21.38,2,0,0,2,0.0,0.0,40.0,52.8,55.8,46.3,0.0,92.0,0.0
Billy Volek,TEN,QB,27.0,7,1,44,69,545,4,1,11,4,0.36,1,0.0,0,0,0.0,0,1,1,1,0.0,0.0,40.0,40.2,45.2,41.2,0.0,45.0,0.0
Quentin Griffin,DEN,RB,22.0,10,1,0,0,0,0,0,94,345,3.67,0,11.0,8,61,7.63,0,3,1,0,0.0,0.0,39.0,46.6,50.6,42.6,0.0,74.0,0.0
William Henderson,GNB,FB,32.0,16,12,0,0,0,0,0,0,0,0.0,0,34.0,24,214,8.92,3,0,0,3,0.0,0.0,39.0,63.4,66.4,51.4,0.0,72.0,0.0
Brandon Stokley,IND,WR,27.0,6,3,0,0,0,0,0,0,0,0.0,0,32.0,22,211,9.59,3,0,0,3,0.0,0.0,39.0,61.1,64.1,50.1,0.0,93.0,0.0
Lee Suggs,CLE,RB,23.0,7,0,0,0,0,0,0,56,289,5.16,2,4.0,2,0,0.0,0,2,1,2,0.0,0.0,39.0,40.9,44.9,39.9,0.0,73.0,0.0
Bethel Johnson,NWE,WR,24.0,15,5,0,0,0,0,0,1,-12,-12.0,0,34.0,16,209,13.06,2,0,0,3,0.0,0.0,38.0,53.7,56.7,45.7,0.0,94.0,0.0
Cory Schlesinger,DET,FB,31.0,16,10,0,0,0,0,0,9,16,1.78,0,49.0,34,247,7.26,2,0,0,2,0.0,0.0,38.0,72.3,75.3,55.3,0.0,75.0,0.0
LJ Smith,PHI,TE,23.0,15,5,0,0,0,0,0,0,0,0.0,0,46.0,27,321,11.89,1,1,0,1,0.0,0.0,38.0,65.1,68.1,51.6,0.0,27.0,0.0
Brandon Bennett,CIN,RB,30.0,16,0,0,0,0,0,0,56,173,3.09,0,32.0,25,176,7.04,1,2,2,1,0.0,0.0,37.0,61.9,69.9,49.4,0.0,76.0,0.0
Brandon Manumaleuna,STL,TE,23.0,16,15,0,0,0,0,0,4,15,3.75,0,45.0,29,238,8.21,2,0,0,2,0.0,0.0,37.0,66.3,69.3,51.8,0.0,28.0,0.0
Derrius Thompson,MIA,WR,26.0,16,12,0,0,0,0,0,0,0,0.0,0,59.0,26,359,13.81,0,0,0,0,0.0,0.0,36.0,61.9,64.9,48.9,0.0,95.0,0.0
Wayne Chrebet,NYJ,WR,30.0,7,5,0,0,0,0,0,0,0,0.0,0,44.0,27,289,10.7,1,0,0,1,0.0,0.0,35.0,61.9,64.9,48.4,0.0,97.0,0.0
Brock Forsey,CHI,RB,23.0,9,2,0,0,0,0,0,50,191,3.82,2,5.0,3,37,12.33,0,0,0,2,0.0,0.0,35.0,37.8,40.8,36.3,0.0,77.0,0.0
Chad Lewis,PHI,TE,32.0,16,14,0,0,0,0,0,0,0,0.0,0,40.0,23,293,12.74,1,0,0,1,0.0,0.0,35.0,58.3,61.3,46.8,0.0,29.0,0.0
Brandon Lloyd,SFO,WR,22.0,16,1,0,0,0,0,0,0,0,0.0,0,30.0,14,212,15.14,2,0,0,2,1.0,0.0,35.0,49.2,52.2,42.2,0.0,96.0,0.0
Brian Griese,MIA,QB,28.0,5,5,74,130,813,5,6,5,15,3.0,0,0.0,0,0,0.0,0,4,4,0,0.0,0.0,34.0,34.0,47.0,40.0,0.0,46.0,0.0
Terry Jones,BAL,TE,24.0,16,13,0,0,0,0,0,0,0,0.0,0,25.0,19,159,8.37,3,0,0,3,0.0,0.0,34.0,52.9,55.9,43.4,0.0,30.0,0.0
Mark Brunell,JAX,QB,33.0,3,3,54,82,484,2,0,8,19,2.38,1,0.0,0,0,0.0,0,1,1,1,0.0,0.0,33.0,33.3,37.3,33.3,0.0,47.0,0.0
Bryan Gilmore,ARI,WR,25.0,14,10,0,0,0,0,0,1,0,0.0,0,45.0,17,208,12.24,2,0,0,2,0.0,0.0,33.0,49.8,52.8,41.3,0.0,98.0,0.0
Maurice Morris,SEA,RB,24.0,16,1,0,0,0,0,0,38,239,6.29,0,6.0,4,32,8.0,1,2,0,1,0.0,0.0,33.0,37.1,40.1,35.1,0.0,78.0,0.0
Matthew Hatchette,JAX,WR,29.0,6,4,0,0,0,0,0,0,0,0.0,0,28.0,15,203,13.53,2,0,0,2,0.0,0.0,32.0,47.3,50.3,39.8,0.0,99.0,0.0
Tim Carter,NYG,WR,24.0,12,2,0,0,0,0,0,0,0,0.0,0,52.0,26,309,11.88,0,0,0,0,0.0,0.0,31.0,56.9,59.9,43.9,0.0,100.0,0.0
Doug Jolley,OAK,TE,24.0,15,9,0,0,0,0,0,0,0,0.0,0,54.0,31,250,8.06,1,0,0,1,0.0,0.0,31.0,62.0,65.0,46.5,0.0,31.0,0.0
Kyle Brady,JAX,TE,31.0,16,15,0,0,0,0,0,0,0,0.0,0,46.0,29,281,9.69,1,3,2,1,0.0,0.0,30.0,59.1,64.1,44.6,0.0,33.0,0.0
Ken Dilger,TAM,TE,32.0,15,15,0,0,0,0,0,0,0,0.0,0,41.0,22,244,11.09,1,1,0,1,0.0,0.0,30.0,52.4,55.4,41.4,0.0,32.0,0.0
Chris Doering,PIT,WR,30.0,16,0,0,0,0,0,0,0,0,0.0,0,30.0,18,240,13.33,1,0,0,1,0.0,0.0,30.0,48.0,51.0,39.0,0.0,101.0,0.0
Stanley Pritchett,CHI,FB,30.0,16,11,0,0,0,0,0,21,93,4.43,2,27.0,18,83,4.61,0,0,0,2,0.0,0.0,30.0,47.6,47.6,38.6,0.0,79.0,0.0
Frank Wycheck,TEN,TE,32.0,10,6,0,0,0,0,0,0,0,0.0,0,29.0,17,165,9.71,2,0,0,2,0.0,0.0,29.0,45.5,48.5,37.0,0.0,34.0,0.0
Mike Alstott,TAM,FB,30.0,4,3,0,0,0,0,0,27,77,2.85,2,12.0,10,83,8.3,0,0,0,2,0.0,0.0,28.0,38.0,38.0,33.0,0.0,81.0,0.0
Chris Brown,TEN,RB,22.0,11,0,0,0,0,0,0,56,221,3.95,0,9.0,8,61,7.63,0,1,0,0,0.0,0.0,28.0,36.2,39.2,32.2,0.0,80.0,0.0
Marc Edwards,JAX,FB,29.0,16,16,0,0,0,0,0,7,13,1.86,1,43.0,31,226,7.29,0,0,1,1,0.0,0.0,28.0,58.9,62.9,43.4,0.0,82.0,0.0
Casey Fitzsimmons,DET,TE,23.0,16,11,0,0,0,0,0,0,0,0.0,0,40.0,23,160,6.96,2,0,0,2,0.0,0.0,28.0,51.0,54.0,39.5,0.0,36.0,0.0
Dominic Rhodes,IND,RB,24.0,11,0,0,0,0,0,0,37,157,4.24,0,7.0,6,62,10.33,1,0,0,1,0.0,0.0,28.0,33.9,36.9,30.9,0.0,83.0,0.0
Wesley Walls,GNB,TE,37.0,14,1,0,0,0,0,0,0,0,0.0,0,33.0,20,222,11.1,1,0,0,1,0.0,0.0,28.0,48.2,51.2,38.2,0.0,35.0,0.0
Fred Beasley,SFO,FB,29.0,16,11,0,0,0,0,0,17,24,1.41,0,28.0,19,184,9.68,1,0,0,1,0.0,0.0,27.0,45.8,48.8,36.3,0.0,84.0,0.0
Michael Lewis,NOR,WR,32.0,13,1,0,0,0,0,0,1,2,2.0,0,25.0,12,226,18.83,1,2,1,1,0.0,0.0,27.0,38.8,42.8,32.8,0.0,102.0,0.0
Travis Minor,MIA,RB,24.0,16,0,0,0,0,0,0,41,193,4.71,1,5.0,4,13,3.25,0,0,0,1,0.0,0.0,27.0,30.6,33.6,28.6,0.0,86.0,0.0
Jon Ritchie,PHI,FB,29.0,16,7,0,0,0,0,0,1,1,1.0,0,26.0,17,86,5.06,3,0,0,3,0.0,0.0,27.0,43.7,43.7,35.2,0.0,85.0,0.0
George Wrighster,JAX,TE,22.0,15,1,0,0,0,0,0,0,0,0.0,0,20.0,13,150,11.54,2,0,0,2,0.0,0.0,27.0,40.0,43.0,33.5,0.0,37.0,0.0
Dan Campbell,DAL,TE,27.0,16,16,0,0,0,0,0,0,0,0.0,0,30.0,20,195,9.75,1,0,0,1,0.0,0.0,26.0,45.5,48.5,35.5,0.0,38.0,0.0
Tim Dwight,SDG,WR,28.0,9,3,0,0,0,0,0,9,88,9.78,0,31.0,14,193,13.79,0,1,1,0,0.0,0.0,26.0,40.1,44.1,33.1,0.0,103.0,0.0
